,Id,Model_Name,Model_Year,Brand_Name,Delaer_Name,Certified,Certified_Group,Deal,Mileage,Rating,Rating_Group,Review,Price,Price_Group
171,171,2017 Lexus RX 350 PACKAGE NAVIGATION MOONROOF BLIND SPOT MONITOR MSR,2017,Lexus,Lux Cars Chicago,Used,Used,Good Deal,25116,4.3,Four Star,144.0,34895,Low Price
172,172,2017 BMW X5 xDrive35i,2017,BMW,Lux Cars Chicago,Used,Used,Good Deal,102936,4.3,Four Star,144.0,23794,Low Price
173,173,2019 Lexus NX 300h Base,2019,Lexus,Schaumburg Kia,Used,Used,Good Deal,111499,4.5,Four Star,2865.0,24694,Low Price
174,174,2022 BMW X7 M50i,2022,BMW,Schaumburg Kia,Used,Used,Great Deal,26989,4.5,Four Star,2865.0,74469,Medium Price
175,175,2022 GMC Yukon SLT,2022,GMC,Schaumburg Kia,Used,Used,Good Deal,15701,4.5,Four Star,2865.0,63899,Medium Price
176,176,2018 Audi Q7 3.0T Premium Plus,2018,Audi,Schaumburg Kia,Used,Used,Good Deal,41012,4.5,Four Star,2865.0,33661,Low Price
177,177,2021 RAM 1500 Limited,2021,RAM,Schaumburg Kia,Used,Used,Good Deal,20214,4.5,Four Star,2865.0,52293,Medium Price
178,178,2020 Mercedes-Benz E-Class E 350 4MATIC,2020,Mercedes-Benz,Schaumburg Kia,Used,Used,Good Deal,23714,4.5,Four Star,2865.0,42986,Low Price
179,179,2019 Mercedes-Benz S-Class S 450 4MATIC,2019,Mercedes-Benz,Schaumburg Kia,Used,Used,Good Deal,25611,4.5,Four Star,2865.0,53943,Medium Price
180,180,2019 Jeep Wrangler Sport,2019,Jeep,Schaumburg Kia,Used,Used,Good Deal,21036,4.5,Four Star,2865.0,27320,Low Price
181,181,2023 Jeep Wrangler Sport,2023,Jeep,Schaumburg Kia,Used,Used,Good Deal,10233,4.5,Four Star,2865.0,40454,Low Price
182,182,2019 Lexus UX 200 Base,2019,Lexus,Schaumburg Kia,Used,Used,Good Deal,46540,4.5,Four Star,2865.0,26989,Low Price
183,183,2017 Mercedes-Benz E-Class E 300,2017,Mercedes-Benz,Schaumburg Kia,Used,Used,Great Deal,74257,4.5,Four Star,2865.0,24431,Low Price
184,184,2016 Honda Civic EX-L,2016,Honda,Schaumburg Kia,Used,Used,Great Deal,55612,4.5,Four Star,2865.0,19090,Low Price
185,185,2020 GMC Terrain SLE,2020,GMC,Schaumburg Kia,Used,Used,Good Deal,27385,4.5,Four Star,2865.0,23760,Low Price
186,186,2020 BMW X5 xDrive40i,2020,BMW,Schaumburg Kia,Used,Used,Great Deal,46135,4.5,Four Star,2865.0,41865,Low Price
187,187,2022 Audi Q5 40 Premium,2022,Audi,Schaumburg Kia,Used,Used,Great Deal,7298,4.5,Four Star,2865.0,39586,Low Price
188,188,2023 Hyundai Santa Fe HEV Limited,2023,Hyundai,Shottenkirk Hyundai,Used,Used,Good Deal,8407,0.0,Bad,390.0,39938,Low Price
189,189,2021 Chevrolet Suburban Z71,2021,Chevrolet,Metropolitan Ford,Used,Used,Good Deal,53487,4.7,Four Star,837.0,59499,Medium Price
190,190,2022 Ford Explorer Platinum,2022,Ford,Metropolitan Ford,Ford Certified,Brand_New,Great Deal,36149,4.7,Four Star,837.0,41499,Low Price
191,191,2016 Mercedes-Benz AMG GLE AMG GLE 63 S-Model 4MATIC,2016,Mercedes-Benz,Metropolitan Ford,Used,Used,Great Deal,58598,4.7,Four Star,837.0,46999,Low Price
192,192,2020 Hyundai Kona EV Ultimate,2020,Hyundai,Carousel Online,Used,Used,Great Deal,12840,0.0,Bad,2.0,25991,Low Price
193,193,2020 Nissan Altima 2.5 SL,2020,Nissan,Eden Prairie Nissan,Nissan Certified,Brand_New,Good Deal,11832,4.9,Four Star,1542.0,26799,Low Price
194,194,2017 Chrysler 300 S,2017,Chrysler,Luther Hopkins Honda,Used,Used,Fair Deal,83077,4.9,Four Star,2406.0,22995,Low Price
195,195,2020 Jaguar F-PACE S,2020,Jaguar,Walser Chrysler Jeep Dodge RAM,Used,Used,Great Deal,38922,3.8,Three Star,654.0,35998,Low Price
196,196,2022 Ford Maverick LARIAT,2022,Ford,Walser Chrysler Jeep Dodge RAM,Used,Used,Good Deal,19087,3.8,Three Star,654.0,36499,Low Price
197,197,2019 Mercedes-Benz G-Class G 550 4MATIC,2019,Mercedes-Benz,Walser Chrysler Jeep Dodge RAM,Used,Used,Fair Deal,39671,3.8,Three Star,654.0,121998,High Price
198,198,2021 Chevrolet Trailblazer LT,2021,Chevrolet,Walser Chrysler Jeep Dodge RAM,Used,Used,Great Deal,26468,3.8,Three Star,654.0,24699,Low Price
199,199,2021 Toyota 4Runner Limited,2021,Toyota,Walser Chrysler Jeep Dodge RAM,Used,Used,Good Deal,55962,3.8,Three Star,654.0,40499,Low Price
200,200,2019 Mercedes-Benz AMG C 63 Base,2019,Mercedes-Benz,Walser Chrysler Jeep Dodge RAM,Used,Used,Good Deal,32833,3.8,Three Star,654.0,46998,Low Price
201,201,2019 Audi Q8 3.0T Prestige,2019,Audi,Morrie's 394 Hyundai,Used,Used,Good Deal,51936,4.4,Four Star,4828.0,48999,Low Price
202,202,2022 Hyundai Palisade SE,2022,Hyundai,Motorwerks MINI,Used,Used,Great Deal,12957,4.7,Four Star,186.0,33765,Low Price
203,203,2018 GMC Yukon SLT,2018,GMC,Lupient Buick GMC,Used,Used,Good Deal,60408,4.5,Four Star,194.0,38960,Low Price
204,204,2017 Bentley Bentayga W12,2017,Bentley,Morrie's Luxury Auto,Used,Used,Great Deal,38884,2.4,Two Star,157.0,95459,Medium Price
205,205,2023 BMW X5 M Base,2023,BMW,Morrie's Luxury Auto,Used,Used,Good Deal,2846,2.4,Two Star,157.0,104003,High Price
206,206,2023 BMW M4 Competition xDrive,2023,BMW,Morrie's Luxury Auto,Used,Used,Good Deal,6288,2.4,Two Star,157.0,83998,Medium Price
207,207,2022 Chevrolet Traverse RS,2022,Chevrolet,Friendly Chevrolet of Fridley,Used,Used,Good Deal,25700,3.8,Three Star,1046.0,40000,Low Price
208,208,2022 Chevrolet Suburban RST,2022,Chevrolet,Morrie's Cadillac,Used,Used,Good Deal,26073,4.4,Four Star,670.0,64997,Medium Price
209,209,2024 Chevrolet Silverado 3500 WT,2024,Chevrolet,#1 Cochran Chevrolet,New,New,Other Deal,0,0.0,Bad,390.0,53070,Medium Price
210,210,2022 Toyota Supra 3.0 Premium,2022,Toyota,Rudy Luther Toyota,Toyota Certified,Brand_New,Good Deal,24644,4.9,Four Star,4052.0,53985,Medium Price
211,211,2021 Toyota Sienna LE,2021,Toyota,Rudy Luther Toyota,Toyota Certified,Brand_New,Good Deal,59043,4.9,Four Star,4052.0,35785,Low Price
212,212,2019 Toyota Camry Hybrid SE,2019,Toyota,Rudy Luther Toyota,Toyota Certified,Brand_New,Good Deal,80500,4.9,Four Star,4052.0,23995,Low Price
213,213,2022 Ford Bronco Badlands,2022,Ford,Jim Shorkey Mitsubishi Youngstown,Used,Used,Good Deal,651,0.0,Bad,0.0,49798,Low Price
214,214,2015 MINI Countryman Cooper S ALL4,2015,MINI,Drive Appeal New Hope,Used,Used,Good Deal,79620,0.0,Bad,269.0,15990,Low Price
215,215,2022 Toyota 4Runner Limited,2022,Toyota,Luther Brookdale Toyota,Toyota Certified,Brand_New,Great Deal,12619,4.8,Four Star,2565.0,47994,Low Price
216,216,2021 Honda Civic Type R Touring,2021,Honda,Luther Brookdale Toyota,Used,Used,Good Deal,32750,4.8,Four Star,2565.0,40994,Low Price
217,217,2022 Mazda CX-5 2.5T,2022,Mazda,Luther Brookdale Honda,Used,Used,Good Deal,5202,4.5,Four Star,7010.0,33995,Low Price
218,218,2022 Honda Pilot Elite,2022,Honda,Luther Brookdale Honda,Used,Used,Great Deal,12305,4.5,Four Star,7010.0,42995,Low Price
219,219,2015 Hyundai Genesis 3.8,2015,Hyundai,Luther Brookdale Honda,Used,Used,Good Deal,80616,4.5,Four Star,7010.0,16995,Low Price
220,220,2019 Honda Passport Sport,2019,Honda,Luther Brookdale Honda,Used,Used,Great Deal,37558,4.5,Four Star,7010.0,23995,Low Price
221,221,2022 GMC Sierra 1500 Elevation,2022,GMC,Luther Brookdale Honda,Used,Used,Good Deal,25160,4.5,Four Star,7010.0,44995,Low Price
222,222,2020 Volkswagen Tiguan 2.0T S,2020,Volkswagen,Luther Brookdale Volkswagen,Volkswagen Certified,Brand_New,Good Deal,18440,4.6,Four Star,4199.0,24365,Low Price
223,223,2012 Ford F-150 XLT,2012,Ford,Luther Brookdale Mazda,Used,Used,Good Deal,159568,4.7,Four Star,2907.0,14499,Low Price
224,224,2015 Mazda CX-5 Grand Touring,2015,Mazda,Luther Brookdale Mazda,Used,Used,Great Deal,267354,4.7,Four Star,2907.0,9999,Low Price
225,225,2017 Audi S7 4.0T Premium Plus,2017,Audi,Luther Brookdale Mazda,Used,Used,Great Deal,84189,4.7,Four Star,2907.0,34999,Low Price
226,226,2016 Ford Focus Electric Base,2016,Ford,Morrie's Minnetonka Ford,Ford Certified,Brand_New,Fair Deal,44503,4.1,Four Star,521.0,12888,Low Price
227,227,2019 Toyota Camry LE,2019,Toyota,Luther Used Car Company,Used,Used,Good Deal,73120,4.1,Four Star,10.0,19499,Low Price
228,228,2020 BMW M340 i xDrive,2020,BMW,BMW of Minnetonka,BMW Certified,Brand_New,Good Deal,34588,4.2,Four Star,1622.0,45980,Low Price
229,229,2022 BMW iX xDrive50,2022,BMW,BMW of Minnetonka,BMW Certified,Brand_New,Good Deal,4334,4.2,Four Star,1622.0,74980,Medium Price
230,230,2023 Toyota Tundra Limited,2023,Toyota,Spitzer Toyota,New,New,Other Deal,0,0.0,Bad,390.0,64712,Medium Price
231,231,2021 Toyota Land Cruiser Base,2021,Toyota,BMW of Minnetonka,Used,Used,Great Deal,56973,4.2,Four Star,1622.0,74983,Medium Price
232,232,2017 Mercedes-Benz GLS 550 Base 4MATIC,2017,Mercedes-Benz,BMW of Minnetonka,Used,Used,Great Deal,92052,4.2,Four Star,1622.0,30980,Low Price
233,233,2023 BMW X3 xDrive30i,2023,BMW,BMW of Minnetonka,BMW Certified,Brand_New,Good Deal,21942,4.2,Four Star,1622.0,44981,Low Price
234,234,2023 Jaguar F-TYPE P450 R-Dynamic,2023,Jaguar,BMW of Minnetonka,Used,Used,Good Deal,13701,4.2,Four Star,1622.0,71980,Medium Price
235,235,2016 BMW M3 Base,2016,BMW,BMW of Minnetonka,Used,Used,Fair Deal,31690,4.2,Four Star,1622.0,51980,Medium Price
236,236,2021 BMW X3 xDrive30i,2021,BMW,BMW of Minnetonka,BMW Certified,Brand_New,Good Deal,22040,4.2,Four Star,1622.0,41980,Low Price
237,237,2020 BMW X3 xDrive30i,2020,BMW,BMW of Minnetonka,BMW Certified,Brand_New,Good Deal,13246,4.2,Four Star,1622.0,38980,Low Price
238,238,2021 Lincoln Navigator L Reserve,2021,Lincoln,Luther North Country Ford Lincoln,Used,Used,Good Deal,43356,4.7,Four Star,4285.0,63995,Medium Price
239,239,2021 Ford F-150 XLT,2021,Ford,Luther North Country Ford Lincoln,Ford Certified,Brand_New,Great Deal,24964,4.7,Four Star,4285.0,39495,Low Price
240,240,2020 Ford Expedition Max Limited,2020,Ford,Luther North Country Ford Lincoln,Ford Certified,Brand_New,Great Deal,59654,4.7,Four Star,4285.0,43995,Low Price
241,241,2016 Ford Explorer Platinum,2016,Ford,Luther North Country Ford Lincoln,Ford Certified,Brand_New,Great Deal,99476,4.7,Four Star,4285.0,21996,Low Price
242,242,2022 Chevrolet Suburban RST,2022,Chevrolet,Coon Rapids Chrysler Dodge Jeep RAM,Used,Used,Good Deal,32587,4.6,Four Star,1447.0,64270,Medium Price
243,243,2021 Dodge Challenger R/T Scat Pack,2021,Dodge,Coon Rapids Chrysler Dodge Jeep RAM,Dodge Certified,Brand_New,Good Deal,7272,4.6,Four Star,1447.0,51838,Medium Price
244,244,2019 Lexus LX 570 570,2019,Lexus,Lexus of Wayzata,Used,Used,Great Deal,39990,4.8,Four Star,2085.0,66999,Medium Price
245,245,2020 Lincoln Aviator Reserve AWD,2020,Lincoln,Chevrolet of Wayzata,Used,Used,Great Deal,56101,3.6,Three Star,859.0,35999,Low Price
246,246,2017 Ford Edge Titanium,2017,Ford,Auto Center Bargain Lot,Used,Used,Great Deal,127002,0.0,Bad,17.0,13999,Low Price
247,247,2006 Lexus LX 470 ,2006,Lexus,Auto Center Bargain Lot,Used,Used,Great Deal,223224,0.0,Bad,17.0,11999,Low Price
248,248,2018 GMC Canyon All Terrain,2018,GMC,Auto Center Bargain Lot,Used,Used,Good Deal,123417,0.0,Bad,17.0,21999,Low Price
249,249,2015 Chevrolet Sonic LT,2015,Chevrolet,Morrie's Brooklyn Park Subaru,Used,Used,Great Deal,78533,4.6,Four Star,869.0,9887,Low Price
250,250,2012 Lexus GX 460 Premium,2012,Lexus,Cornerstone Plymouth,Used,Used,Great Deal,132176,3.8,Three Star,180.0,19000,Low Price
251,251,2024 Lexus NX 350 Luxury,2024,Lexus,Lexus of Tulsa,New,New,Other Deal,0,0.0,Bad,390.0,56500,Medium Price
252,252,2022 Jeep Grand Cherokee Summit,2022,Jeep,Walser Hyundai,Used,Used,Great Deal,7729,4.8,Four Star,1796.0,56998,Medium Price
253,253,2023 Hyundai Santa Cruz SEL,2023,Hyundai,Walser Hyundai,Used,Used,Great Deal,12793,4.8,Four Star,1796.0,29998,Low Price
254,254,2021 Hyundai Santa Fe SE,2021,Hyundai,Walser Hyundai Coon Rapids,Used,Used,Good Deal,50328,0.0,Bad,2.0,22998,Low Price
255,255,2015 Toyota Prius Three,2015,Toyota,Preston Hyundai,Used,Used,Great Deal,42322,3.5,Three Star,396.0,18550,Low Price
256,256,2021 Hyundai Kona SE,2021,Hyundai,Preston Hyundai,Hyundai Certified,Brand_New,Great Deal,29276,3.5,Three Star,396.0,19550,Low Price
257,257,2019 Hyundai Kona SEL,2019,Hyundai,Preston Hyundai,Hyundai Certified,Brand_New,Good Deal,41475,3.5,Three Star,396.0,19550,Low Price
258,258,2022 Nissan Frontier SV,2022,Nissan,Donnell Ford of Youngstown,Used,Used,Great Deal,10630,4.0,Four Star,1765.0,33000,Low Price
259,259,2022 Volkswagen Golf R 2.0T,2022,Volkswagen,Toyota of Boardman,Used,Used,Good Deal,13926,3.3,Three Star,782.0,45990,Low Price
260,260,2022 Toyota RAV4 Hybrid XLE,2022,Toyota,Toyota of Boardman,Toyota Certified,Brand_New,Great Deal,35420,3.3,Three Star,782.0,32550,Low Price
261,261,2018 Mercedes-Benz AMG GLC 43 ,2018,Mercedes-Benz,Toyota of Boardman,Used,Used,Good Deal,98317,3.3,Three Star,782.0,27550,Low Price
262,262,2022 Toyota Tacoma SR,2022,Toyota,Toyota of Boardman,Toyota Certified,Brand_New,Great Deal,24149,3.3,Three Star,782.0,32990,Low Price
263,263,2019 Toyota Tundra SR5,2019,Toyota,Toyota of Boardman,Toyota Certified,Brand_New,Good Deal,64192,3.3,Three Star,782.0,37990,Low Price
264,264,2020 Toyota Tundra SR5,2020,Toyota,Toyota of Boardman,Toyota Certified,Brand_New,Good Deal,34952,3.3,Three Star,782.0,41550,Low Price
265,265,2020 Jeep Wrangler Rubicon,2020,Jeep,Matheny Motor Truck Company,Used,Used,Great Deal,23706,3.6,Three Star,70.0,38750,Low Price
266,266,2017 Toyota Prius v Two,2017,Toyota,Carlson Toyota,Toyota Certified,Brand_New,Good Deal,48951,3.7,Three Star,598.0,25581,Low Price
267,267,2015 Toyota Highlander XLE,2015,Toyota,Carlson Toyota,Used,Used,Fair Deal,132888,3.7,Three Star,598.0,20991,Low Price
268,268,2019 Toyota Highlander Hybrid XLE,2019,Toyota,Carlson Toyota,Used,Used,Fair Deal,128150,3.7,Three Star,598.0,27955,Low Price
269,269,2016 Lexus LS 460 Base,2016,Lexus,Carlson Toyota,Used,Used,Good Deal,140481,3.7,Three Star,598.0,24959,Low Price
270,270,2014 Toyota RAV4 XLE,2014,Toyota,Carlson Toyota,Used,Used,Good Deal,106078,3.7,Three Star,598.0,17853,Low Price
271,271,2021 Toyota Highlander Hybrid XLE,2021,Toyota,Carlson Toyota,Used,Used,Fair Deal,85216,3.7,Three Star,598.0,38776,Low Price
272,272,2023 Jeep Wrangler 4xe Sahara,2023,Jeep,Auburn Chrysler Dodge Jeep Ram,New,New,Other Deal,0,0.0,Bad,390.0,60935,Medium Price
273,273,2019 Mitsubishi Outlander Sport 2.0 ES,2019,Mitsubishi,Boardman Subaru,Used,Used,Good Deal,46099,4.9,Four Star,1629.0,17491,Low Price
274,274,2006 Dodge Dakota ST,2006,Dodge,Moses Honda,Used,Used,Good Deal,56713,0.0,Bad,34.0,10734,Low Price
275,275,2020 Ford F-150 XLT,2020,Ford,Ed Morse Ford St. Robert,Used,Used,Great Deal,47395,0.0,Bad,26.0,34299,Low Price
276,276,2015 Mazda CX-5 Grand Touring,2015,Mazda,Diehl Automotive of Hermitage K LLC,Used,Used,Great Deal,72052,4.6,Four Star,279.0,17257,Low Price
277,277,2012 Ford Shelby GT500 Base,2012,Ford,Universal Chrysler Dodge Jeep Ram,Used,Used,Good Deal,32500,0.0,Bad,4.0,42645,Low Price
278,278,2018 Honda Civic Sport,2018,Honda,Universal Chrysler Dodge Jeep Ram,Used,Used,Good Deal,106036,0.0,Bad,4.0,18477,Low Price
279,279,2018 GMC Yukon SLE,2018,GMC,Davis Chevrolet of Delano,Used,Used,Great Deal,110185,0.0,Bad,111.0,28945,Low Price
280,280,2021 Chevrolet Tahoe High Country,2021,Chevrolet,Davis Chevrolet of Delano,Used,Used,Good Deal,83349,0.0,Bad,111.0,57480,Medium Price
281,281,2019 Chevrolet Suburban Premier,2019,Chevrolet,John Hirsch's Cambridge Motors,Used,Used,Good Deal,77058,4.1,Four Star,624.0,53239,Medium Price
282,282,2022 Kia Telluride LX,2022,Kia,Cornerstone Kia,Kia Certified,Brand_New,Good Deal,27402,0.0,Bad,83.0,36599,Low Price
283,283,2023 Kia Seltos LX,2023,Kia,Cornerstone Kia,Used,Used,Good Deal,5255,0.0,Bad,83.0,23999,Low Price
284,284,2018 Chevrolet Traverse LT Cloth,2018,Chevrolet,Cornerstone Ford Chrysler,Used,Used,Good Deal,150464,3.9,Three Star,492.0,16499,Low Price
285,285,2020 Ford Mustang EcoBoost Premium,2020,Ford,Cornerstone Ford Chrysler,Used,Used,Good Deal,61460,3.9,Three Star,492.0,22799,Low Price
286,286,2016 Chevrolet Corvette Stingray Z51,2016,Chevrolet,Preston Chevrolet Buick GMC,Used,Used,Great Deal,30180,4.1,Four Star,147.0,48998,Low Price
287,287,2019 Dodge Charger GT,2019,Dodge,Preston Chevrolet Buick GMC,Used,Used,Fair Deal,46640,4.1,Four Star,147.0,26798,Low Price
288,288,2019 GMC Yukon XL SLT,2019,GMC,Jensen Buick GMC,Used,Used,Good Deal,83150,4.5,Four Star,7.0,39995,Low Price
289,289,2016 Jeep Wrangler Sport,2016,Jeep,Economy Auto Sales,Used,Used,Great Deal,78351,0.0,Bad,92.0,19811,Low Price
290,290,2013 Chevrolet Silverado 2500 Work Truck,2013,Chevrolet,"Chuck Spaeth Ford, Inc.",Used,Used,Great Deal,108457,5.0,Five Star,252.0,16999,Low Price
291,291,2011 Ford F-150 Lariat,2011,Ford,"Chuck Spaeth Ford, Inc.",Used,Used,Great Deal,148119,5.0,Five Star,252.0,12900,Low Price
292,292,2022 Toyota Sienna LE,2022,Toyota,Toyota of Erie,Used,Used,Fair Deal,6291,3.3,Three Star,31.0,41990,Low Price
293,293,2024 Chevrolet Malibu RS,2024,Chevrolet,#1 Cochran Chevrolet,New,New,Other Deal,0,0.0,Bad,390.0,27565,Low Price
294,294,2016 Honda CR-V SE,2016,Honda,Nashville Toyota North,Used,Used,Good Deal,87968,3.3,Three Star,234.0,18370,Low Price
295,295,2018 Nissan Pathfinder SL,2018,Nissan,Ryan Auto Mall Chrysler Dodge Jeep Ram Of Monticello,Used,Used,Great Deal,86240,0.0,Bad,29.0,19197,Low Price
296,296,2015 GMC Yukon XL 1500 SLE,2015,GMC,Ryan Auto Mall Chrysler Dodge Jeep Ram Of Monticello,Used,Used,Good Deal,134996,0.0,Bad,29.0,23425,Low Price
297,297,2012 MINI Cooper S Base,2012,MINI,Hendersonville Auto Brokers,Used,Used,Great Deal,16830,4.3,Four Star,26.0,15585,Low Price
298,298,2016 Toyota RAV4 LE,2016,Toyota,Hendersonville Auto Brokers,Used,Used,Good Deal,63037,4.3,Four Star,26.0,18885,Low Price
299,299,2014 Ford Mustang GT Premium,2014,Ford,Moses Chevrolet,Used,Used,Good Deal,26708,4.2,Four Star,36.0,29547,Low Price
300,300,2015 Scion tC Base,2015,Scion,Moses of St. Albans,Used,Used,Good Deal,65837,4.6,Four Star,735.0,14320,Low Price
301,301,2020 Ford F-250 XL,2020,Ford,Moses of St. Albans,Used,Used,Great Deal,53816,4.6,Four Star,735.0,40200,Low Price
302,302,2019 Lincoln Nautilus Select,2019,Lincoln,Moses of St. Albans,Lincoln Certified,Brand_New,Great Deal,29875,4.6,Four Star,735.0,30990,Low Price
303,303,2021 Audi Q3 45 S line Premium,2021,Audi,Moses of St. Albans,Used,Used,Good Deal,54681,4.6,Four Star,735.0,28650,Low Price
304,304,2017 BMW 540 i xDrive,2017,BMW,Moses of St. Albans,Used,Used,Great Deal,56182,4.6,Four Star,735.0,26278,Low Price
305,305,2022 GMC Canyon Elevation,2022,GMC,Legacy Chevy Buick GMC,Used,Used,Fair Deal,4309,4.6,Four Star,25.0,31577,Low Price
306,306,2020 Jeep Wrangler Unlimited Sport,2020,Jeep,Humes Chrysler Jeep Dodge RAM,Jeep Certified,Brand_New,Good Deal,6332,4.6,Four Star,594.0,37950,Low Price
307,307,2021 RAM 2500 Big Horn,2021,RAM,Humes Chrysler Jeep Dodge RAM,RAM Certified,Brand_New,Good Deal,58437,4.6,Four Star,594.0,49995,Low Price
308,308,2022 Ford Bronco Badlands,2022,Ford,Holt Motors,Used,Used,Great Deal,28700,4.5,Four Star,530.0,48930,Low Price
309,309,2021 Toyota RAV4 LE,2021,Toyota,Hertz Car Sales Pittsburgh Coraopolis,Used,Used,Great Deal,57175,0.0,Bad,33.0,21995,Low Price
310,310,2022 Toyota Tundra SR5,2022,Toyota,Moses Factory Outlet - Corridor G,Used,Used,Great Deal,29780,0.0,Bad,11.0,45191,Low Price
311,311,2022 Honda CR-V EX,2022,Honda,Moses Factory Outlet - Corridor G,Used,Used,Good Deal,40358,0.0,Bad,11.0,27491,Low Price
312,312,2022 Ford Expedition Max Limited,2022,Ford,Moses Factory Outlet - Corridor G,Used,Used,Great Deal,21426,0.0,Bad,11.0,61991,Medium Price
313,313,2023 Jeep Wrangler Sport,2023,Jeep,Moses Factory Outlet - Corridor G,Used,Used,Fair Deal,3704,0.0,Bad,11.0,38991,Low Price
314,314,2023 Hyundai Santa Fe SEL,2023,Hyundai,Allen Samuels of Jackson,New,New,Other Deal,0,0.0,Bad,390.0,34207,Low Price
315,315,2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,Victory Chevrolet of Savannah,Used,Used,Great Deal,69000,3.0,Three Star,40.0,27999,Low Price
316,316,2017 Chevrolet Trax LT,2017,Chevrolet,Victory Chevrolet of Savannah,Used,Used,Great Deal,95146,3.0,Three Star,40.0,12499,Low Price
317,317,2017 Hyundai Tucson Eco,2017,Hyundai,CarShop Cranberry,Used,Used,Great Deal,70621,4.7,Four Star,410.0,16446,Low Price
318,318,2003 Ford Thunderbird Deluxe,2003,Ford,Two Rivers Ford,Used,Used,Great Deal,24458,4.9,Four Star,922.0,19950,Low Price
319,319,2020 Honda Pilot Touring 7-Passenger,2020,Honda,Two Rivers Ford,Used,Used,Good Deal,97377,4.9,Four Star,922.0,27350,Low Price
320,320,2017 Mercedes-Benz AMG C 63 Base,2017,Mercedes-Benz,Michael's Motor Co.,Used,Used,Great Deal,51256,0.0,Bad,4.0,41989,Low Price
321,321,2017 Ford F-150 Platinum,2017,Ford,Michael's Motor Co.,Used,Used,Good Deal,144268,0.0,Bad,4.0,28977,Low Price
322,322,2022 Hyundai Tucson Hybrid SEL Convenience,2022,Hyundai,Moses Buick GMC Cadillac of Charleston,Used,Used,Great Deal,20349,4.7,Four Star,584.0,29984,Low Price
323,323,2019 Genesis G70 2.0T Sport,2019,Genesis,CarShop - Robinson Township,Used,Used,Good Deal,37653,4.1,Four Star,275.0,27998,Low Price
324,324,2018 Volvo S60 T5 Inscription Platinum,2018,Volvo,CarShop - Robinson Township,Used,Used,Great Deal,63043,4.1,Four Star,275.0,18946,Low Price
325,325,2018 Chevrolet Camaro ZL1,2018,Chevrolet,CarShop - Robinson Township,Used,Used,Good Deal,7399,4.1,Four Star,275.0,59549,Medium Price
326,326,2016 Mercedes-Benz C-Class C 300,2016,Mercedes-Benz,CarShop - Robinson Township,Used,Used,Good Deal,80625,4.1,Four Star,275.0,19248,Low Price
327,327,2015 Ford F-150 XL,2015,Ford,#1 Cochran Lot 1 Robinson,Used,Used,Fair Deal,117969,0.0,Bad,2.0,20000,Low Price
328,328,2013 Ford F-250 Platinum,2013,Ford,#1 Cochran Lot 1 Robinson,Used,Used,Good Deal,171508,0.0,Bad,2.0,31688,Low Price
